customer_id,type_of_client,education,marital_status,race,relationship_in_household,Quantity,Revenue,1st_qtr_qty,2nd_qtr_qty,3rd_qtr_qty,4th_qtr_qty,1st_qtr_rev,2nd_qtr_rev,3rd_qtr_rev,4th_qtr_rev,type_of_sale,duration_visit_month,frequency_of_visit_day,occupation_type,Country,employment_type
3422788614,NULL,Assoc-acdm,Never-married,White,Not-in-family,142,373.17,0,25,88,29,0.00,75.85,184.12,113.20,No,6,29,Tech-support,United-States,Private
3425018032,NULL,Assoc-acdm,Divorced,White,Not-in-family,-23,-102.45,0,0,0,-23,0.00,0.00,0.00,-102.45,return,0,5,Sales,United-States,Private
3425152953,NULL,HS-grad,Married-civ-spouse,White,Husband,23,78.49,23,0,0,0,78.49,0.00,0.00,0.00,No,0,10,Sales,United-States,Private
3426853509,NULL,HS-grad,Married-civ-spouse,White,Husband,580,1560.51,122,65,259,134,294.20,180.99,719.81,365.51,No,11,180,Craft-repair,United-States,Private
3427774590,NULL,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Husband,350,1037.64,80,102,-3,171,268.40,327.60,-11.25,452.89,No,8,78,Craft-repair,Philippines,Local-gov
3428388555,NULL,Bachelors,Married-civ-spouse,White,Husband,213,428.94,0,0,213,0,0.00,0.00,428.94,0.00,No,0,54,Prof-specialty,United-States,Self-emp-inc
3429998449,NULL,HS-grad,Divorced,White,Not-in-family,50,174.75,0,50,0,0,0.00,174.75,0.00,0.00,No,0,18,Transport-moving,United-States,Private
3430073309,NULL,HS-grad,Separated,White,Unmarried,6028,4117.29,4845,251,932,0,2195.48,524.25,1397.56,0.00,No,8,35,Handlers-cleaners,United-States,Federal-gov
3430829141,NULL,Assoc-acdm,Divorced,White,Unmarried,41,73.78,0,41,0,0,0.00,73.78,0.00,0.00,No,0,26,Other-service,United-States,Private
3431117093,NULL,HS-grad,Never-married,White,Unmarried,169,572.47,55,0,114,0,185.29,0.00,387.18,0.00,No,5,57,Machine-op-inspct,United-States,Private
3431454738,NULL,HS-grad,Separated,Black,Unmarried,260,541.30,81,93,0,86,221.77,141.31,0.00,178.22,No,8,147,Machine-op-inspct,United-States,Private
3434174476,NULL,Some-college,Never-married,White,Own-child,61,113.35,61,0,0,0,113.35,0.00,0.00,0.00,No,0,11,Sales,United-States,Private
3434462453,NULL,HS-grad,Never-married,White,Own-child,634,1764.61,240,275,116,3,508.90,750.10,501.96,3.65,No,7,86,Farming-fishing,United-States,Private
3434541475,NULL,Some-college,Married-civ-spouse,White,Husband,56,139.81,56,0,0,0,139.81,0.00,0.00,0.00,No,0,33,Other-service,United-States,Private
3434742384,NULL,HS-grad,Never-married,White,Own-child,41,91.19,41,0,0,0,91.19,0.00,0.00,0.00,No,0,17,Tech-support,United-States,Private
3434842315,Wholesaler,Assoc-voc,Never-married,White,Not-in-family,121,137.25,0,0,0,121,0.00,0.00,0.00,137.25,No,0,5,Protective-serv,United-States,Local-gov
3436206620,NULL,HS-grad,Married-civ-spouse,White,Own-child,-99,18.33,0,90,-189,0,0.00,178.48,-160.15,0.00,No,5,80,Craft-repair,United-States,Private
3438735941,Personal,Bachelors,Married-civ-spouse,White,Husband,335,453.98,0,0,0,335,0.00,0.00,0.00,453.98,No,1,148,Exec-managerial,United-States,Private
3440862571,NULL,HS-grad,Married-civ-spouse,White,Wife,1092,2527.47,0,426,193,473,0.00,852.97,517.64,1156.86,No,8,284,Machine-op-inspct,United-States,Self-emp-not-inc
3441521197,NULL,HS-grad,Married-civ-spouse,White,Husband,879,1893.46,199,128,244,308,388.00,250.00,524.35,731.11,No,11,318,Sales,United-States,Self-emp-not-inc
3443018313,NULL,HS-grad,Married-civ-spouse,White,Wife,91,250.25,0,91,0,0,0.00,250.25,0.00,0.00,No,0,32,Adm-clerical,United-States,Private
3443099403,NULL,Masters,Married-civ-spouse,White,Husband,256,345.26,0,0,159,97,0.00,0.00,89.15,256.11,No,4,48,Prof-specialty,United-States,Private
3443892209,Wholesaler,Assoc-acdm,Married-civ-spouse,White,Husband,327,1093.04,-8,0,71,264,-15.60,0.00,203.77,904.87,No,10,89,Protective-serv,England,Local-gov
3445262646,Wholesaler,Doctorate,Married-civ-spouse,White,Husband,700,1351.54,78,0,392,230,221.60,0.00,716.11,413.83,No,11,116,Exec-managerial,United-States,Private
3445391089,NULL,Bachelors,Married-civ-spouse,White,Husband,205,507.26,0,0,176,29,0.00,0.00,387.46,119.80,No,3,123,Other-service,United-States,Private
3445408539,NULL,Assoc-voc,Never-married,White,Own-child,499,1746.94,0,0,275,224,0.00,0.00,869.96,876.98,No,4,126,Handlers-cleaners,United-States,Private
3447918419,NULL,Some-college,Married-civ-spouse,Black,Wife,65,142.49,0,0,65,0,0.00,0.00,142.49,0.00,No,0,18,Other-service,United-States,Private
3448577459,NULL,HS-grad,Divorced,White,Unmarried,84,240.59,0,0,0,84,0.00,0.00,0.00,240.59,No,0,33,Exec-managerial,United-States,Private
3449617426,NULL,10th,Widowed,Asian-Pac-Islander,Other-relative,-4,-11.80,-4,0,0,0,-11.80,0.00,0.00,0.00,return,0,3,Sales,China,Private
3450726554,Wholesaler,Assoc-voc,Never-married,White,Not-in-family,126,343.96,0,0,0,126,0.00,0.00,0.00,343.96,No,1,37,Craft-repair,Portugal,Private
3450746497,NULL,Some-college,Married-civ-spouse,White,Husband,186,488.45,13,154,19,0,28.33,393.96,66.16,0.00,No,6,15,Exec-managerial,United-States,Self-emp-inc
3454712447,NULL,Doctorate,Married-civ-spouse,Asian-Pac-Islander,Husband,127,218.52,127,0,0,0,218.52,0.00,0.00,0.00,No,0,77,Prof-specialty,South,Private
3455595523,Wholesaler,Bachelors,Married-civ-spouse,White,Husband,750,1627.40,251,151,257,91,517.71,294.22,537.27,278.20,No,9,215,Adm-clerical,United-States,Private
3455762286,NULL,HS-grad,Married-civ-spouse,White,Husband,65,334.85,0,11,40,14,0.00,66.15,183.60,85.10,No,7,22,Exec-managerial,United-States,Local-gov
3456803079,Wholesaler,HS-grad,Never-married,White,Unmarried,140,256.41,0,0,0,140,0.00,0.00,0.00,256.41,No,0,57,Other-service,United-States,Local-gov
3457232176,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,639,1887.92,157,130,184,168,559.49,442.20,484.14,402.09,No,8,168,Craft-repair,United-States,Private
3460917517,NULL,Bachelors,Never-married,White,Own-child,3,3.75,3,0,0,0,3.75,0.00,0.00,0.00,No,0,1,Adm-clerical,United-States,Private
3462845824,NULL,Some-college,Married-civ-spouse,White,Husband,348,782.64,0,88,117,143,0.00,178.85,243.02,360.77,No,5,93,Protective-serv,United-States,Private
3463060136,NULL,Bachelors,Married-civ-spouse,White,Husband,137,255.66,137,0,0,0,255.66,0.00,0.00,0.00,No,0,70,Craft-repair,United-States,Self-emp-not-inc
3463196091,NULL,HS-grad,Married-civ-spouse,White,Husband,775,2151.89,0,243,280,252,0.00,631.44,665.59,854.86,No,6,219,Transport-moving,United-States,Private
3463701431,NULL,Some-college,Never-married,White,Own-child,189,439.84,0,128,61,0,0.00,279.62,160.22,0.00,No,2,40,Tech-support,United-States,Private
3464355630,NULL,Some-college,Married-civ-spouse,White,Husband,191,355.71,0,0,0,191,0.00,0.00,0.00,355.71,No,0,57,Craft-repair,United-States,Private
3464795679,NULL,Bachelors,Divorced,White,Not-in-family,99,448.44,0,55,44,0,0.00,304.23,144.21,0.00,No,3,38,Prof-specialty,United-States,Private
3468359886,Wholesaler,Bachelors,Never-married,White,Not-in-family,216,835.58,0,0,103,113,0.00,0.00,487.17,348.41,No,2,55,Exec-managerial,United-States,Private
3470928865,Personal,HS-grad,Married-civ-spouse,White,Husband,139,407.65,50,0,70,19,136.70,0.00,213.92,57.03,No,10,33,Machine-op-inspct,United-States,Private
3471211361,Personal,Assoc-acdm,Married-civ-spouse,White,Husband,15,69.12,0,0,0,15,0.00,0.00,0.00,69.12,No,0,4,Exec-managerial,United-States,Private
3471470311,NULL,Some-college,Married-civ-spouse,White,Husband,126,396.22,0,0,0,126,0.00,0.00,0.00,396.22,No,2,43,Exec-managerial,United-States,Self-emp-inc
3471736066,NULL,10th,Never-married,Black,Unmarried,221,415.19,8,0,0,213,23.80,0.00,0.00,391.39,No,11,151,Other-service,United-States,Private
3471800191,Personal,HS-grad,Separated,Black,Unmarried,24,110.38,0,0,0,24,0.00,0.00,0.00,110.38,No,0,19,Other-service,United-States,Private
3472072740,NULL,Some-college,Married-civ-spouse,White,Husband,1833,2321.42,0,523,1310,0,0.00,729.01,1592.41,0.00,No,3,73,Machine-op-inspct,United-States,Private
3473586021,NULL,HS-grad,Married-civ-spouse,White,Husband,55,128.84,0,55,0,0,0.00,128.84,0.00,0.00,No,0,17,Other-service,United-States,Private
3474187617,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,879,2493.84,180,109,337,253,437.91,311.72,1072.24,671.97,No,10,359,Prof-specialty,United-States,Self-emp-not-inc
3474239552,NULL,Some-college,Married-civ-spouse,White,Husband,54,149.29,0,0,0,54,0.00,0.00,0.00,149.29,No,0,29,Exec-managerial,United-States,Local-gov
3474887516,NULL,HS-grad,Divorced,White,Not-in-family,492,744.22,0,274,166,52,0.00,386.89,268.78,88.55,No,5,217,Craft-repair,United-States,Self-emp-not-inc
3475531386,NULL,HS-grad,Widowed,White,Not-in-family,160,845.47,79,53,0,28,537.25,85.62,0.00,222.60,No,11,64,Adm-clerical,United-States,Private
3475559042,Wholesaler,Some-college,Married-civ-spouse,White,Husband,1007,1574.24,381,99,84,443,536.88,164.29,159.47,713.60,No,11,363,Exec-managerial,United-States,Private
3477229264,NULL,Bachelors,Never-married,White,Not-in-family,320,468.25,-31,0,182,169,-103.96,0.00,150.12,422.09,No,11,73,Prof-specialty,United-States,Self-emp-not-inc
3478059176,NULL,HS-grad,Never-married,White,Not-in-family,1348,4380.73,460,251,352,285,1679.62,778.39,1090.68,832.04,No,10,381,Transport-moving,United-States,Private
3478366778,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,457,1245.66,28,96,138,195,96.80,359.63,383.65,405.58,No,10,80,Craft-repair,United-States,Private
3481553388,NULL,Assoc-voc,Married-civ-spouse,White,Husband,445,808.79,0,46,77,322,0.00,259.35,146.24,403.20,No,7,90,Tech-support,United-States,Self-emp-not-inc
3482354673,NULL,Some-college,Married-civ-spouse,White,Husband,232,798.12,67,78,87,0,202.32,238.75,357.05,0.00,No,7,85,Transport-moving,United-States,Private
3483751910,NULL,Masters,Married-civ-spouse,White,Husband,21,83.07,-24,0,34,11,15.70,0.00,19.98,47.39,No,11,45,Prof-specialty,United-States,Private
3483869162,Wholesaler,HS-grad,Never-married,White,Own-child,364,1006.25,48,120,37,159,113.86,333.55,87.91,470.93,No,9,150,Other-service,United-States,Private
3485524522,NULL,11th,Married-civ-spouse,White,Husband,-1,-8.25,0,-1,0,0,0.00,-8.25,0.00,0.00,return,0,1,Sales,United-States,Private
3485861931,NULL,HS-grad,Married-civ-spouse,White,Husband,147,332.40,110,0,0,37,284.55,0.00,0.00,47.85,No,9,75,Sales,United-States,Private
3486805664,NULL,Bachelors,Married-civ-spouse,White,Husband,7,23.25,0,0,0,7,0.00,0.00,0.00,23.25,No,0,5,Exec-managerial,United-States,Self-emp-not-inc
3490764665,Personal,Assoc-voc,Widowed,Black,Unmarried,46,78.79,0,0,0,46,0.00,0.00,0.00,78.79,No,0,27,Prof-specialty,United-States,Local-gov
3495157417,NULL,11th,Married-civ-spouse,Asian-Pac-Islander,Wife,27286,31553.70,7711,2464,2239,14872,7538.52,2148.32,1298.92,20567.94,No,10,157,Machine-op-inspct,Hong,Private
3496255422,Wholesaler,Some-college,Divorced,White,Not-in-family,191,480.45,0,37,45,109,0.00,115.37,137.71,227.37,No,7,71,Exec-managerial,United-States,Self-emp-inc
3496552434,NULL,HS-grad,Divorced,White,Unmarried,69,123.60,0,69,0,0,0.00,123.60,0.00,0.00,No,0,33,Adm-clerical,United-States,State-gov
3499034630,NULL,HS-grad,Married-civ-spouse,White,Husband,1,2.55,0,1,0,0,0.00,2.55,0.00,0.00,No,0,1,Sales,Ecuador,Private
3500045529,NULL,10th,Never-married,White,Own-child,781,2034.22,105,62,554,60,472.75,318.90,1122.61,119.96,No,10,261,Other-service,United-States,Private
3500781948,NULL,HS-grad,Widowed,White,Not-in-family,65,301.85,65,0,0,0,301.85,0.00,0.00,0.00,No,0,20,Sales,United-States,Private
3502470061,Wholesaler,10th,Divorced,White,Not-in-family,387,1871.64,59,137,61,130,470.39,444.10,180.35,776.80,No,9,105,Other-service,United-States,Private
3502483628,NULL,HS-grad,Never-married,White,Own-child,15,46.90,0,15,0,0,0.00,46.90,0.00,0.00,No,0,7,Craft-repair,United-States,Private
3502560755,Personal,HS-grad,Married-civ-spouse,Black,Husband,4,299.90,0,0,0,4,0.00,0.00,0.00,299.90,No,0,2,Transport-moving,United-States,Private
3503809138,NULL,HS-grad,Married-civ-spouse,White,Husband,269,839.61,0,56,-3,216,0.00,234.67,-14.85,619.79,No,7,80,Protective-serv,United-States,Private
3505738616,NULL,HS-grad,Married-civ-spouse,White,Own-child,265,987.73,26,20,70,149,188.10,121.88,295.54,382.21,No,10,42,Other-service,United-States,Private
3507740374,NULL,12th,Married-civ-spouse,White,Husband,74,217.29,0,0,0,74,0.00,0.00,0.00,217.29,No,0,22,Craft-repair,United-States,Private
3508606617,NULL,5th-6th,Never-married,White,Own-child,67,131.78,0,0,0,67,0.00,0.00,0.00,131.78,No,0,51,Handlers-cleaners,El-Salvador,Private
3508736702,NULL,Prof-school,Married-civ-spouse,White,Husband,150,506.76,0,25,63,62,0.00,61.33,189.18,256.25,No,7,59,Sales,United-States,Private
3509729528,NULL,HS-grad,Never-married,White,Own-child,-1,-2.55,0,0,0,-1,0.00,0.00,0.00,-2.55,return,0,1,Adm-clerical,United-States,Private
3509948805,NULL,Masters,Married-civ-spouse,White,Husband,306,922.33,39,135,0,132,182.35,310.95,0.00,429.03,No,8,74,Sales,United-States,Private
3510503674,NULL,HS-grad,Married-civ-spouse,White,Husband,225,1109.60,0,0,176,49,0.00,0.00,793.66,315.94,No,3,102,Transport-moving,United-States,Self-emp-not-inc
3512687573,Personal,Masters,Never-married,White,Not-in-family,20,70.24,0,0,0,20,0.00,0.00,0.00,70.24,No,0,6,Exec-managerial,United-States,Private
3513045427,NULL,Some-college,Married-civ-spouse,Asian-Pac-Islander,Husband,-149,-172.89,0,0,0,-149,0.00,0.00,0.00,-172.89,return,2,14,Exec-managerial,Taiwan,Self-emp-inc
3515455211,Wholesaler,HS-grad,Married-civ-spouse,White,Wife,293,1031.19,23,91,42,137,66.59,314.80,140.20,509.60,No,10,79,Machine-op-inspct,United-States,Private
3515743338,Wholesaler,7th-8th,Married-civ-spouse,White,Wife,92,249.43,2,32,0,58,9.90,121.58,0.00,117.95,No,9,39,Machine-op-inspct,Hong,Private
3516073274,Wholesaler,Doctorate,Married-civ-spouse,White,Husband,524,1063.22,45,87,196,196,56.32,135.22,374.27,497.41,No,10,167,Prof-specialty,United-States,Federal-gov
3516191258,Wholesaler,11th,Never-married,White,Own-child,67,261.41,0,35,0,32,0.00,132.15,0.00,129.26,No,5,26,Protective-serv,United-States,Private
3517619701,NULL,HS-grad,Separated,Black,Unmarried,90,297.02,90,0,0,0,297.02,0.00,0.00,0.00,No,0,23,Machine-op-inspct,United-States,Private
3520206310,NULL,Bachelors,Married-civ-spouse,White,Husband,77,168.87,71,6,0,0,121.17,47.70,0.00,0.00,No,3,42,Prof-specialty,United-States,Private
3521986878,NULL,7th-8th,Married-civ-spouse,White,Husband,41,130.82,0,0,0,41,0.00,0.00,0.00,130.82,No,0,11,Craft-repair,United-States,Self-emp-not-inc
3522971999,NULL,Assoc-acdm,Never-married,Black,Unmarried,254,557.04,149,50,55,0,304.73,114.62,137.69,0.00,No,6,114,Sales,United-States,Private
3524859159,NULL,Some-college,Separated,Other,Not-in-family,31,129.27,0,0,0,31,0.00,0.00,0.00,129.27,No,0,11,Machine-op-inspct,United-States,Private
3526080119,NULL,HS-grad,Married-civ-spouse,White,Husband,2038,3423.59,417,449,510,662,776.69,672.29,857.03,1117.58,No,11,711,Craft-repair,United-States,State-gov
3526883025,NULL,HS-grad,Never-married,Black,Unmarried,77,303.35,0,45,0,32,0.00,154.25,0.00,149.10,No,8,29,Adm-clerical,United-States,State-gov
3527359914,NULL,5th-6th,Married-spouse-absent,Other,Unmarried,98,206.82,0,48,0,50,0.00,88.30,0.00,118.52,No,5,50,Transport-moving,El-Salvador,Private
3528005044,NULL,HS-grad,Married-civ-spouse,White,Husband,6,33.70,0,6,0,0,0.00,33.70,0.00,0.00,No,0,3,Farming-fishing,United-States,Self-emp-not-inc
3528236270,NULL,HS-grad,Divorced,White,Unmarried,87,345.48,0,0,87,0,0.00,0.00,345.48,0.00,No,1,31,Sales,United-States,Private
3530279036,Wholesaler,Some-college,Divorced,Black,Unmarried,209,744.55,0,46,122,41,0.00,231.00,293.30,220.25,No,5,59,Sales,United-States,Private
3530763152,NULL,Assoc-acdm,Never-married,White,Not-in-family,61,169.88,0,0,0,61,0.00,0.00,0.00,169.88,No,0,21,Sales,United-States,Private
3530895194,NULL,HS-grad,Married-civ-spouse,White,Husband,1404,3861.00,0,0,0,1404,0.00,0.00,0.00,3861.00,No,0,1,Exec-managerial,United-States,Private
3531792770,NULL,Some-college,Separated,White,Unmarried,58,199.44,0,0,58,0,0.00,0.00,199.44,0.00,No,0,45,Exec-managerial,United-States,Private
3533328671,Wholesaler,HS-grad,Never-married,White,Not-in-family,553,2014.08,112,105,197,139,494.30,449.33,594.41,476.04,No,10,188,Craft-repair,United-States,Private
3534148019,Personal,Some-college,Married-civ-spouse,Asian-Pac-Islander,Husband,2,-3.15,0,0,0,2,0.00,0.00,0.00,-3.15,return,0,7,Machine-op-inspct,Philippines,Private
3534422156,NULL,HS-grad,Married-civ-spouse,White,Husband,223,401.50,0,0,0,223,0.00,0.00,0.00,401.50,No,0,36,Machine-op-inspct,United-States,Private
3534431075,NULL,HS-grad,Separated,White,Not-in-family,262,667.73,101,91,-2,72,219.00,259.76,-17.90,206.87,No,11,74,Craft-repair,United-States,Private
3534473643,NULL,HS-grad,Never-married,White,Not-in-family,47,149.19,0,0,0,47,0.00,0.00,0.00,149.19,No,0,13,Machine-op-inspct,United-States,Private
3535089950,NULL,Masters,Never-married,White,Not-in-family,1199,2282.87,464,176,191,368,843.65,279.40,361.32,798.50,No,9,422,Prof-specialty,United-States,Private
3535545839,Wholesaler,Doctorate,Married-civ-spouse,White,Husband,2130,5440.12,464,252,903,511,1100.19,595.13,2343.81,1400.99,No,11,564,Prof-specialty,United-States,State-gov
3535692678,NULL,HS-grad,Married-spouse-absent,White,Not-in-family,211,616.11,0,91,57,63,0.00,250.35,165.22,200.54,No,6,55,Craft-repair,United-States,Private
3536801874,NULL,Some-college,Never-married,White,Own-child,5,33.60,0,5,0,0,0.00,33.60,0.00,0.00,No,0,5,Adm-clerical,United-States,Private
3537570528,Wholesaler,Some-college,Never-married,White,Own-child,1987,3366.86,130,392,577,888,214.74,645.91,957.41,1548.80,No,9,705,Sales,United-States,Private
3538946832,NULL,Some-college,Married-civ-spouse,White,Husband,1442,3217.75,426,621,113,282,1383.90,835.44,228.47,769.94,No,10,260,Farming-fishing,United-States,Self-emp-not-inc
3539991845,NULL,Doctorate,Married-civ-spouse,White,Husband,49,97.02,0,0,49,0,0.00,0.00,97.02,0.00,No,0,22,Prof-specialty,United-States,Private
3540203386,NULL,HS-grad,Never-married,White,Not-in-family,765,1943.96,152,238,283,92,338.77,768.71,664.46,172.02,No,8,254,Handlers-cleaners,United-States,Private
3540837408,NULL,Bachelors,Married-civ-spouse,White,Husband,700,1683.95,182,56,71,391,400.90,155.35,224.12,903.58,No,10,319,Prof-specialty,United-States,Private
3540848284,NULL,HS-grad,Never-married,White,Own-child,86,61.09,0,0,0,86,0.00,0.00,0.00,61.09,No,0,32,Other-service,United-States,Private
3541887242,NULL,HS-grad,Married-civ-spouse,White,Husband,127,478.66,0,0,0,127,0.00,0.00,0.00,478.66,No,0,44,Craft-repair,United-States,Private
3544832839,Wholesaler,Masters,Married-civ-spouse,White,Husband,290,1018.91,110,22,0,158,479.36,90.06,0.00,449.49,No,10,97,Exec-managerial,United-States,Private
3548691218,Wholesaler,Bachelors,Married-spouse-absent,Asian-Pac-Islander,Unmarried,364,493.48,34,9,297,24,75.07,16.11,338.89,63.41,No,10,19,Adm-clerical,Philippines,Local-gov
3553523676,NULL,Assoc-voc,Married-civ-spouse,White,Husband,47,148.75,47,0,0,0,148.75,0.00,0.00,0.00,No,0,22,Farming-fishing,United-States,Private
3555296228,Wholesaler,HS-grad,Never-married,White,Not-in-family,214,465.11,0,0,0,214,0.00,0.00,0.00,465.11,No,2,73,Adm-clerical,United-States,Private
3559609051,NULL,HS-grad,Married-civ-spouse,White,Husband,222,427.99,60,34,96,32,93.83,98.05,147.11,89.00,No,7,86,Farming-fishing,United-States,Private
3560352293,NULL,HS-grad,Never-married,Black,Other-relative,30,135.90,0,16,14,0,0.00,63.90,72.00,0.00,No,3,7,Other-service,United-States,Private
3560530290,Personal,Assoc-voc,Divorced,White,Not-in-family,47,247.15,0,0,23,24,0.00,0.00,123.14,124.01,No,4,29,Machine-op-inspct,United-States,Private
3561511897,Personal,Some-college,Never-married,White,Not-in-family,790,1579.95,65,185,351,189,116.31,527.83,309.00,626.81,No,7,166,Exec-managerial,United-States,Private
3562938134,NULL,HS-grad,Never-married,White,Not-in-family,73,197.77,0,32,17,24,0.00,89.35,45.58,62.84,No,6,20,Machine-op-inspct,United-States,Private
3568204258,NULL,HS-grad,Divorced,White,Unmarried,519,699.05,0,0,519,0,0.00,0.00,699.05,0.00,No,1,23,Priv-house-serv,United-States,Private
3569753684,NULL,HS-grad,Married-civ-spouse,White,Husband,37,168.65,0,0,37,0,0.00,0.00,168.65,0.00,No,0,9,Craft-repair,United-States,Private
3571507817,NULL,HS-grad,Never-married,White,Not-in-family,-85,-186.35,-85,0,0,0,-186.35,0.00,0.00,0.00,return,0,10,Machine-op-inspct,United-States,Private
3573423293,NULL,HS-grad,Married-civ-spouse,White,Husband,4,26.84,0,0,0,4,0.00,0.00,0.00,26.84,No,0,1,Exec-managerial,United-States,Self-emp-inc
3573994976,NULL,Some-college,Divorced,Black,Unmarried,38,134.00,0,0,38,0,0.00,0.00,134.00,0.00,No,0,14,Adm-clerical,United-States,Local-gov
