customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
3711448815,NULL,Some-college,Never-married,-451.42,return,Adm-clerical,Haiti,Private
3713664824,NULL,Masters,Divorced,970.35,No,Prof-specialty,United-States,Federal-gov
3714638197,NULL,11th,Married-civ-spouse,237.43,No,Sales,United-States,Private
3714993096,NULL,HS-grad,Married-civ-spouse,1582.22,No,Other-service,United-States,Local-gov
3715622485,NULL,Some-college,Never-married,67.25,No,Sales,United-States,Private
3717098313,NULL,HS-grad,Married-civ-spouse,681.67,No,Craft-repair,United-States,Private
3717790517,NULL,10th,Married-spouse-absent,136.77,No,Handlers-cleaners,United-States,Private
3717885949,Wholesaler,Bachelors,Married-civ-spouse,1290.13,No,Exec-managerial,United-States,Private
3718677495,NULL,HS-grad,Divorced,572.70,No,Sales,United-States,Private
3719751077,NULL,Some-college,Divorced,110.89,No,Machine-op-inspct,United-States,Private
3720919750,NULL,Bachelors,Married-civ-spouse,111.66,No,Exec-managerial,United-States,Private
3722177356,Wholesaler,Some-college,Never-married,601.93,No,Handlers-cleaners,United-States,Private
3722516152,NULL,11th,Never-married,121.48,No,Other-service,United-States,Private
3724223525,NULL,Bachelors,Married-civ-spouse,165.07,No,Exec-managerial,United-States,State-gov
3724523458,NULL,Bachelors,Married-civ-spouse,663.45,No,Exec-managerial,United-States,Private
3724562628,NULL,Masters,Married-civ-spouse,578.59,No,Prof-specialty,United-States,Private
3725448061,Wholesaler,Some-college,Never-married,862.38,No,Tech-support,United-States,Private
3726050292,Wholesaler,Some-college,Married-civ-spouse,157.96,No,Transport-moving,United-States,Private
3728548375,NULL,Bachelors,Never-married,104.26,No,Adm-clerical,United-States,Private
3729029541,NULL,HS-grad,Married-civ-spouse,720.94,No,Handlers-cleaners,Mexico,Private
3729850047,NULL,Masters,Never-married,597.79,No,Prof-specialty,United-States,Local-gov
3730984414,Wholesaler,11th,Never-married,1058.69,No,Priv-house-serv,United-States,Private
3732146665,NULL,Bachelors,Never-married,33.86,No,Sales,United-States,Self-emp-inc
3733043652,NULL,Assoc-voc,Married-civ-spouse,64.78,No,Craft-repair,Vietnam,Private
3733246596,NULL,Bachelors,Divorced,380.39,No,Protective-serv,United-States,Local-gov
3733766990,NULL,Some-college,Never-married,223.60,No,Handlers-cleaners,United-States,Private
3735299341,NULL,HS-grad,Married-civ-spouse,449.67,No,Craft-repair,United-States,Private
3737493429,NULL,Some-college,Never-married,164.35,No,Sales,United-States,Private
3738411351,NULL,5th-6th,Married-civ-spouse,308.84,No,Machine-op-inspct,Mexico,Private
3739070802,Wholesaler,Bachelors,Never-married,1093.65,No,Farming-fishing,United-States,Private
3739579602,Wholesaler,Assoc-voc,Married-spouse-absent,350.15,No,Sales,United-States,Private
3739684578,NULL,HS-grad,Never-married,181.31,No,Farming-fishing,United-States,Private
3740990214,NULL,12th,Married-civ-spouse,214.50,No,Craft-repair,Guatemala,Private
3742264329,NULL,Bachelors,Never-married,98.84,No,Prof-specialty,United-States,Private
3742678332,NULL,HS-grad,Separated,27824.05,No,Other-service,China,Private
3743666279,NULL,HS-grad,Married-civ-spouse,20.75,No,Sales,United-States,Private
3743753789,NULL,HS-grad,Never-married,102.96,No,Adm-clerical,United-States,Private
3744197337,Personal,HS-grad,Married-civ-spouse,319.55,No,Sales,United-States,Private
3745616107,NULL,Bachelors,Married-civ-spouse,149.94,No,Prof-specialty,United-States,State-gov
3746394086,NULL,Some-college,Married-civ-spouse,98.53,No,Transport-moving,United-States,Private
3746438133,NULL,Bachelors,Married-civ-spouse,2559.51,No,Exec-managerial,Puerto-Rico,Self-emp-not-inc
3747688298,NULL,7th-8th,Married-civ-spouse,440.00,No,Craft-repair,United-States,Private
3748791706,NULL,HS-grad,Divorced,1595.59,No,Machine-op-inspct,United-States,Private
3748901739,Wholesaler,Some-college,Separated,135.69,No,Other-service,United-States,Private
3748934627,NULL,HS-grad,Married-civ-spouse,255.93,No,Adm-clerical,United-States,Federal-gov
3749187882,Wholesaler,HS-grad,Married-civ-spouse,216144.01,No,Transport-moving,United-States,Private
3750398137,NULL,HS-grad,Never-married,826.60,No,Other-service,United-States,Private
3751106642,NULL,Doctorate,Married-civ-spouse,538.23,No,Exec-managerial,United-States,State-gov
3752133974,NULL,Assoc-voc,Married-civ-spouse,500.49,No,Craft-repair,United-States,State-gov
3753231392,Wholesaler,HS-grad,Married-civ-spouse,627.40,No,Other-service,United-States,Private
3754176048,NULL,Assoc-voc,Married-civ-spouse,614.02,No,Exec-managerial,United-States,Private
3755547969,NULL,Some-college,Never-married,118.63,No,Sales,United-States,Private
3756300766,NULL,HS-grad,Never-married,56.15,No,Sales,United-States,Private
3757409607,NULL,HS-grad,Married-civ-spouse,558.91,No,Transport-moving,United-States,Private
3758762030,Wholesaler,HS-grad,Widowed,601.97,No,Sales,United-States,Private
3759573713,NULL,11th,Divorced,249.13,No,Craft-repair,United-States,Private
3761090722,NULL,Some-college,Married-civ-spouse,39.45,No,Sales,United-States,Private
3761395150,Wholesaler,HS-grad,Married-civ-spouse,378.24,No,Craft-repair,Ecuador,Private
3764713768,NULL,HS-grad,Never-married,1837.63,No,Machine-op-inspct,United-States,Private
3766487892,NULL,Some-college,Married-civ-spouse,213.27,No,Prof-specialty,United-States,Private
3766526638,NULL,Assoc-acdm,Divorced,-36.60,return,Craft-repair,United-States,Private
3768205325,Wholesaler,Bachelors,Married-civ-spouse,428.16,No,Prof-specialty,United-States,Private
3770168843,NULL,Some-college,Divorced,716.00,No,Sales,United-States,Private
3771092466,Wholesaler,HS-grad,Married-civ-spouse,754.35,No,Exec-managerial,United-States,Private
3771522341,NULL,HS-grad,Married-civ-spouse,351.07,No,Machine-op-inspct,United-States,Private
3772136929,NULL,HS-grad,Married-civ-spouse,1127.98,No,Adm-clerical,United-States,Private
3772326864,NULL,Prof-school,Married-civ-spouse,308.34,No,Prof-specialty,United-States,Federal-gov
3773138401,NULL,Bachelors,Married-civ-spouse,269.91,No,Adm-clerical,United-States,Private
3774120809,NULL,HS-grad,Never-married,757.90,No,Exec-managerial,United-States,Private
3774378313,NULL,Some-college,Never-married,489.35,No,Other-service,United-States,Private
3775044945,Wholesaler,10th,Married-civ-spouse,559.35,No,Other-service,United-States,Private
3775519825,NULL,Assoc-acdm,Never-married,177.06,No,Craft-repair,United-States,Private
3777862360,NULL,HS-grad,Married-civ-spouse,628.45,No,Craft-repair,India,Private
3778363272,NULL,HS-grad,Never-married,111.75,No,Craft-repair,United-States,Private
3779921830,NULL,11th,Never-married,1566.44,No,Other-service,United-States,State-gov
3780197128,Wholesaler,9th,Never-married,627.15,No,Other-service,United-States,Local-gov
3780791410,NULL,Some-college,Never-married,276.66,No,Sales,United-States,Private
3781369826,NULL,Some-college,Married-civ-spouse,117.46,No,Craft-repair,United-States,Private
3782472725,NULL,Bachelors,Married-civ-spouse,24.10,No,Sales,United-States,Self-emp-not-inc
3782924844,Wholesaler,Masters,Married-civ-spouse,278.25,No,Prof-specialty,Taiwan,Local-gov
3783304867,NULL,Assoc-acdm,Divorced,2156.75,No,Adm-clerical,United-States,Federal-gov
3786529431,NULL,Doctorate,Never-married,25.36,No,Prof-specialty,England,State-gov
3789347936,Wholesaler,HS-grad,Married-civ-spouse,192.76,No,Craft-repair,United-States,Private
3790418743,NULL,HS-grad,Never-married,145.93,No,Adm-clerical,United-States,Private
3790471564,Wholesaler,Masters,Married-civ-spouse,227.17,No,Exec-managerial,United-States,Private
3791283023,Personal,HS-grad,Married-civ-spouse,74.20,No,Protective-serv,United-States,State-gov
3792926735,NULL,HS-grad,Never-married,482.52,No,Craft-repair,United-States,Private
3795507074,Wholesaler,Some-college,Married-civ-spouse,88.40,No,Craft-repair,United-States,Private
3795672172,NULL,Doctorate,Married-civ-spouse,931.50,No,Prof-specialty,United-States,Self-emp-not-inc
3796272582,Wholesaler,Doctorate,Never-married,493.54,No,Prof-specialty,Taiwan,Private
3796518440,NULL,HS-grad,Married-civ-spouse,1946.06,No,Sales,United-States,Private
3798287932,NULL,HS-grad,Married-civ-spouse,991.76,No,Machine-op-inspct,United-States,Private
3798772509,NULL,Bachelors,Married-civ-spouse,942.55,No,Exec-managerial,United-States,Private
3801890606,Personal,HS-grad,Married-civ-spouse,35.40,No,Sales,United-States,Private
3802387769,NULL,HS-grad,Married-civ-spouse,145.54,No,Handlers-cleaners,United-States,Private
3803614971,NULL,Some-college,Divorced,508.59,No,Other-service,United-States,Private
3804049707,NULL,Masters,Married-civ-spouse,71.00,No,Prof-specialty,United-States,Private
3804460340,NULL,Assoc-voc,Divorced,8695.41,No,Transport-moving,United-States,Private
3805712207,NULL,Bachelors,Never-married,88.21,No,Prof-specialty,United-States,Private
3806060423,Personal,Some-college,Never-married,298.77,No,Handlers-cleaners,United-States,Private
3806185534,NULL,HS-grad,Married-civ-spouse,54.17,No,Sales,United-States,Private
3810312796,Personal,7th-8th,Divorced,660.70,No,Handlers-cleaners,United-States,Private
3810991688,Personal,Assoc-acdm,Never-married,134.68,No,Sales,United-States,Private
3813015036,NULL,HS-grad,Separated,340.58,No,Other-service,China,Private
3814019927,NULL,Masters,Married-civ-spouse,91.85,No,Prof-specialty,United-States,Local-gov
3815421614,NULL,Masters,Married-civ-spouse,1117.05,No,Prof-specialty,United-States,Local-gov
3815763927,NULL,11th,Married-civ-spouse,235.24,No,Craft-repair,United-States,Self-emp-not-inc
3815843622,NULL,HS-grad,Never-married,1303.42,No,Adm-clerical,Mexico,Private
3817689534,Wholesaler,Some-college,Never-married,88.45,No,Exec-managerial,United-States,Private
3818328126,Wholesaler,HS-grad,Never-married,189.67,No,Adm-clerical,United-States,Federal-gov
3819470678,NULL,Some-college,Never-married,38.03,No,Sales,United-States,Private
3819848481,NULL,Bachelors,Never-married,5.90,No,Prof-specialty,United-States,State-gov
3820864668,NULL,HS-grad,Married-civ-spouse,395.22,No,Craft-repair,United-States,Private
3821831347,NULL,HS-grad,Widowed,88.53,No,Craft-repair,United-States,Private
3822229171,NULL,HS-grad,Married-civ-spouse,6471.04,No,Machine-op-inspct,United-States,State-gov
3822274877,NULL,Some-college,Married-civ-spouse,12.90,No,Exec-managerial,United-States,Federal-gov
3823374470,NULL,7th-8th,Married-civ-spouse,520.68,No,Transport-moving,United-States,Private
3825124891,Wholesaler,HS-grad,Never-married,196.26,No,Sales,Jamaica,Private
3825737837,NULL,Doctorate,Married-civ-spouse,338.30,No,Prof-specialty,United-States,Private
3827136101,NULL,Some-college,Married-civ-spouse,50.15,No,Handlers-cleaners,United-States,Private
3827366800,NULL,11th,Never-married,127.01,No,Other-service,United-States,Private
3827961193,NULL,Some-college,Married-civ-spouse,1329.38,No,Exec-managerial,United-States,Private
3832581801,NULL,HS-grad,Never-married,97.60,No,Machine-op-inspct,United-States,Private
3834556839,Wholesaler,HS-grad,Married-civ-spouse,768.70,No,Transport-moving,United-States,Self-emp-not-inc
3836141715,NULL,Bachelors,Married-civ-spouse,725.62,No,Exec-managerial,United-States,Private
3836570471,Wholesaler,Some-college,Never-married,2791.99,No,Other-service,Canada,Private
3837143127,NULL,HS-grad,Never-married,36.20,No,Machine-op-inspct,United-States,Private
3837822449,Personal,Some-college,Married-civ-spouse,136.99,No,Protective-serv,United-States,Local-gov
3838259060,NULL,Some-college,Never-married,214.07,No,Sales,United-States,Private
3839062417,NULL,Some-college,Married-civ-spouse,390.14,No,Craft-repair,United-States,Private
3841974789,NULL,HS-grad,Married-civ-spouse,129.47,No,Sales,United-States,Private
3842832016,Wholesaler,Some-college,Married-civ-spouse,1164.90,No,Machine-op-inspct,United-States,Private
3845514972,NULL,Bachelors,Married-civ-spouse,23.57,No,Prof-specialty,United-States,Private
3846352649,NULL,Some-college,Widowed,739.32,No,Adm-clerical,Mexico,Local-gov
3847568849,NULL,12th,Never-married,915.64,No,Other-service,United-States,Private
3849860245,NULL,Bachelors,Married-civ-spouse,120.76,No,Adm-clerical,Italy,State-gov
3849897109,NULL,Some-college,Divorced,177.58,No,Sales,United-States,Private
3850117386,NULL,10th,Never-married,471.18,No,Other-service,United-States,Private
3850630491,NULL,HS-grad,Never-married,412.15,No,Sales,United-States,Self-emp-inc
3853119166,NULL,Masters,Married-civ-spouse,108.53,No,Exec-managerial,United-States,Private
3853843125,NULL,HS-grad,Married-civ-spouse,265.15,No,Craft-repair,United-States,Self-emp-not-inc
3854057309,NULL,Bachelors,Married-civ-spouse,-7.13,return,Craft-repair,United-States,Private
3854197545,Wholesaler,Assoc-voc,Married-civ-spouse,633.22,No,Exec-managerial,United-States,Private
3854664395,NULL,HS-grad,Divorced,273.67,No,Craft-repair,United-States,Self-emp-not-inc
3854750088,NULL,Bachelors,Married-civ-spouse,37.98,No,Adm-clerical,United-States,Private
3855082885,NULL,Bachelors,Married-civ-spouse,1608.02,No,Tech-support,United-States,Private
3856154375,Personal,Bachelors,Married-civ-spouse,6.20,No,Other-service,Puerto-Rico,Private
3857066765,NULL,HS-grad,Married-civ-spouse,238.38,No,Sales,United-States,Private
3859482065,NULL,HS-grad,Married-civ-spouse,628.27,No,Farming-fishing,United-States,Self-emp-not-inc
3859816578,NULL,Some-college,Married-civ-spouse,3731.57,No,Prof-specialty,United-States,Private
3859868032,NULL,Assoc-voc,Divorced,199.67,No,Adm-clerical,United-States,Private
3862401999,NULL,HS-grad,Widowed,417.52,No,Craft-repair,United-States,Self-emp-not-inc
3862456039,NULL,11th,Married-civ-spouse,41.57,No,Craft-repair,United-States,Private
3863130179,NULL,Bachelors,Married-civ-spouse,175.95,No,Prof-specialty,United-States,Private
3864226878,NULL,5th-6th,Never-married,329.80,No,Priv-house-serv,El-Salvador,Private
3864803881,NULL,Some-college,Never-married,389.44,No,Craft-repair,United-States,Private
3865056425,Wholesaler,Some-college,Never-married,194.30,No,Handlers-cleaners,Philippines,Private
3865255109,Wholesaler,12th,Separated,2801.55,No,Priv-house-serv,United-States,Private
3865486747,Personal,HS-grad,Married-civ-spouse,382.06,No,Exec-managerial,United-States,Private
3871267771,NULL,Bachelors,Divorced,-34.15,return,Transport-moving,United-States,Private
3873620760,Wholesaler,HS-grad,Married-civ-spouse,1122.56,No,Farming-fishing,United-States,Self-emp-not-inc
3873736591,NULL,Masters,Married-civ-spouse,382.62,No,Exec-managerial,United-States,Private
3874044082,NULL,7th-8th,Divorced,176.45,No,Handlers-cleaners,United-States,Private
3874992985,Wholesaler,Some-college,Never-married,479.75,No,Exec-managerial,United-States,Private
3875215357,Wholesaler,HS-grad,Divorced,999.85,No,Adm-clerical,United-States,Private
3876331787,NULL,10th,Never-married,1123.87,No,Sales,United-States,Private
3876523009,NULL,HS-grad,Married-civ-spouse,20.45,No,Sales,United-States,Private
3878093103,NULL,HS-grad,Divorced,223.65,No,Sales,United-States,Private
3878777832,NULL,HS-grad,Married-civ-spouse,2584.92,No,Sales,United-States,Private
3878830830,NULL,Bachelors,Divorced,1285.24,No,Exec-managerial,United-States,State-gov
3879275383,NULL,7th-8th,Married-civ-spouse,264.19,No,Craft-repair,Puerto-Rico,Private
3879548589,Wholesaler,Bachelors,Married-civ-spouse,578.89,No,Prof-specialty,United-States,Private
3881120598,NULL,HS-grad,Divorced,605.10,No,Other-service,United-States,Private
3881216856,NULL,Some-college,Divorced,237.47,No,Craft-repair,United-States,Private
3881492621,NULL,HS-grad,Married-civ-spouse,1863.90,No,Other-service,United-States,Private
3884986778,NULL,Assoc-voc,Divorced,150.26,No,Other-service,United-States,Private
3885610516,Personal,HS-grad,Never-married,181.04,No,Adm-clerical,United-States,Private
3885970752,NULL,HS-grad,Married-civ-spouse,64.65,No,Craft-repair,El-Salvador,Private
3887919730,NULL,11th,Never-married,200.04,No,Craft-repair,Mexico,Private
3889597852,Wholesaler,HS-grad,Married-civ-spouse,983.64,No,Sales,United-States,Private
3892232981,NULL,Masters,Divorced,8.91,No,Exec-managerial,United-States,Private
3892993530,NULL,Some-college,Divorced,230.95,No,Machine-op-inspct,United-States,Local-gov
3894044312,NULL,Bachelors,Divorced,516.18,No,Sales,United-States,Private
3896216295,NULL,Bachelors,Married-civ-spouse,596.35,No,Prof-specialty,United-States,Private
3901244432,Wholesaler,Some-college,Divorced,1461.51,No,Craft-repair,United-States,Self-emp-not-inc
3902709112,NULL,Bachelors,Never-married,1.25,No,Exec-managerial,United-States,Private
3902937055,NULL,10th,Widowed,398.30,No,Other-service,Philippines,Private
3904394059,Wholesaler,HS-grad,Divorced,684.40,No,Adm-clerical,United-States,Private
3907578440,Wholesaler,Prof-school,Never-married,961.26,No,Tech-support,India,Private
3907785410,Wholesaler,Assoc-acdm,Never-married,2814.79,No,Adm-clerical,United-States,Private
3907889199,NULL,HS-grad,Divorced,43.43,No,Adm-clerical,United-States,Private
3910887728,NULL,HS-grad,Never-married,140.18,No,Sales,United-States,Private
3912733657,Wholesaler,HS-grad,Married-civ-spouse,45.84,No,Craft-repair,United-States,Private
3913824092,NULL,10th,Never-married,101.70,No,Farming-fishing,United-States,Private
3914049709,NULL,Bachelors,Married-civ-spouse,104.64,No,Sales,United-States,Private
